metric,cat,mpk,mbase,lift
rmse_g,cumul,1.4946236559139785,1.2601595138625143,0.23446414205146415
rmse_g,nonarg,1.935483870967742,1.0007595898214965,0.9347242811462455
rmse_g,qset,0.8870967741935484,0.4813900493733384,0.40570672482021
rmse_g,qprop,1.1666666666666667,0.9770224078997342,0.18964425876693258
rmse_g,feedback,2.1559139784946235,1.7153437143942272,0.44057026410039635
rmse_g,namep,0.7741935483870968,0.9297379415115837,-0.15554439312448698
rmse_g,names,0.8602150537634409,1.0805165210786176,-0.22030146731517675
rmse_g,proact,1.5913978494623655,1.5146221040638055,0.07677574539856002
rmse_g,struct,1.6774193548387097,1.5286745157614887,0.14874483907722102
rmse_g,arguable,2.726775956284153,3.113152094048494,-0.38637613776434065
rmse_g,disagree,0.2786885245901639,0.23861131520940485,0.040077209380759066
rmse_g,iam2,0.2786885245901639,0.23861131520940485,0.040077209380759066
rmse_g,disput,0.0,0.01653196179279941,-0.01653196179279941
rmse_g,explor,1.1584699453551912,1.4819985304922851,-0.3235285851370939
rmse_g,bdisagree,0.2568306010928962,0.14015429831006612,0.11667630278283006
rmse_g,converge,1.5737704918032787,1.6671565025716386,-0.09338601076835995
rmse_g,bagree,1.3224043715846994,1.2316311535635562,0.09077321802114313
rmse_g,baskinfo,0.5956284153005464,0.21142542248346805,0.38420299281707837
rmse_g,cumul,0.9781420765027322,1.031410727406319,-0.05326865090358668
rmse_g,nonarg,1.185792349726776,0.5371050698016164,0.6486872799251595
rmse_g,qset,0.3005464480874317,0.33155767817781046,-0.03101123009037876
rmse_g,qprop,1.0601092896174864,0.7964731814842028,0.26363610813328364
rmse_g,feedback,1.2240437158469946,1.1137031594415872,0.11034055640540741
rmse_g,namep,0.6775956284153005,0.9195444526083761,-0.24194882419307562
rmse_g,names,0.9180327868852459,0.8783982365907421,0.0396345502945038
rmse_g,proact,1.4371584699453552,1.2804922850844966,0.1566661848608586
rmse_g,struct,1.0710382513661203,0.8543350477590007,0.2167032036071196
